City 1,City 2,State,Distance
West Valley City,Wanship,Utah,32.56024203831688
West Valley City,Elberta,Utah,50.63910924029138
West Valley City,Brighton,Utah,22.158246614468606
West Valley City,Wallsburg,Utah,37.51708177258011
West Valley City,Vernon,Utah,46.87369218219067
West Valley City,Hobble Creek,Utah,43.21743651509936
West Valley City,Cedar Fort,Utah,24.487613026733623
West Valley City,Samak,Utah,40.65615283483468
West Valley City,Independence,Utah,42.30349990185855
West Valley City,Peoa,Utah,35.23597950958227
West Valley City,Interlaken,Utah,30.02994151478671
West Valley City,Echo,Utah,36.15233130161971
West Valley City,Fairfield,Utah,30.759546762112745
West Valley City,Sundance,Utah,30.086100516442034
West Valley City,Ophir,Utah,25.21837626365339
Logan,Layton,Utah,46.168601579947094
Logan,Bountiful,Utah,59.89778262506741
Logan,Roy,Utah,40.668540992831865
Logan,Syracuse,Utah,46.656097277946266
Logan,Kaysville,Utah,49.3528982293274
Logan,Clearfield,Utah,44.95379912732164
Logan,Farmington,Utah,52.237275257862805
Logan,Clinton,Utah,43.02762492123027
Logan,North Ogden,Utah,30.118575498170443
Logan,Brigham City,Utah,19.41100952255328
Logan,West Haven,Utah,38.29952757865942
Logan,South Ogden,Utah,39.63309439395408
Logan,Centerville,Utah,56.045202614646875
Logan,Smithfield,Utah,6.606401868116156
Logan,Woods Cross,Utah,59.94382951092728
Logan,West Point,Utah,44.68669479714322
Logan,North Logan,Utah,3.0914791504351538
Logan,Pleasant View,Utah,29.801791500181526
Logan,Tremonton,Utah,17.98869246940316
Logan,Hyrum,Utah,7.413053732111862
Logan,Riverdale,Utah,39.982135924565014
Logan,Washington Terrace,Utah,40.074646771977264
Logan,Hooper,Utah,46.2138066020986
Logan,Providence,Utah,2.949711307328908
Logan,South Weber,Utah,42.15780442551274
Logan,Plain City,Utah,32.46896193019977
Logan,Farr West,Utah,31.81282648776006
Logan,Nibley,Utah,4.649032761457646
Logan,Harrisville,Utah,32.252854840952175
Logan,Fruit Heights,Utah,49.26870440398781
Logan,West Bountiful,Utah,58.17294788047204
Logan,Perry,Utah,21.5762812664925
Logan,Sunset,Utah,42.568815033825324
Logan,Hyde Park,Utah,4.481491347104586
Logan,Morgan,Utah,48.93342144141402
Logan,Wellsville,Utah,9.647147828882385
Logan,Mountain Green,Utah,40.96466648764207
Logan,Richmond,Utah,12.7691870821866
Logan,Garland,Utah,16.56913954065204
Logan,River Heights,Utah,1.706063977836076
Logan,Lewiston,Utah,15.444544714254869
Logan,Marriott-Slaterville,Utah,34.46195256545474
Logan,Millville,Utah,3.9428665520228816
Logan,Benson,Utah,3.9343594647724665
Logan,Willard,Utah,24.770916555013265
Logan,Wolf Creek,Utah,28.620855046733265
Logan,Uintah,Utah,41.47772365842198
Logan,Honeyville,Utah,14.491178303374642
Logan,Elwood,Utah,15.902554348236809
